title	url	imdbRating	ratingCount	duration	year																																							
All This and World War II (1976)	http://www.imdb.com/title/tt0132679/	6.1	124	88	1976																																							
Rettet Mrs. Tingle (1999)	http://www.imdb.com/title/tt0133046/	5.2	15612	96	1999																																							
New Rose Hotel (1998)	http://www.imdb.com/title/tt0133122/	4.7	3165	93	1998																																							
The Gong Show (TV Series 1976–1980)	http://www.imdb.com/title/tt0133303/	6.8	312	30	1980																																							
Urlaub vom Himmel (1941)	http://www.imdb.com/title/tt0033712/	7.8	3487	94	1941																																							
What's My Line? (TV Series 1968–1975)	http://www.imdb.com/title/tt0133323/	7.5	67	30	1975																																							
Annabell und die fliegenden Rentiere (Video 1997)	http://www.imdb.com/title/tt0133372/	7	815	54	1997																																							
Der Mann mit der eisernen Maske (1923)	http://www.imdb.com/title/tt0133949/	7.5	29	0	1923																																							
Rugrats - Der Film (1998)	http://www.imdb.com/title/tt0134067/	5.8	11114	79	1998																																							
Der talentierte Mr. Ripley (1999)	http://www.imdb.com/title/tt0134119/	7.3	113354	139	1999																																							
The Sweater (1980)	http://www.imdb.com/title/tt0134127/	7.5	400	10	1980																																							
Mystery - New York: Ein Spiel um die Ehre (1999)	http://www.imdb.com/title/tt0134618/	6.6	20197	119	1999																																							
Dich kriegen wir auch noch! (1998)	http://www.imdb.com/title/tt0134619/	5.5	15089	84	1998																																							
Traumpaare: Duets (2000)	http://www.imdb.com/title/tt0134630/	6	7421	112	2000																																							
Psycho Sisters (1998)	http://www.imdb.com/title/tt0134914/	4.1	197	96	1998																																							
Rasen (1998)	http://www.imdb.com/title/tt0134928/	5.4	1643	97	1998																																							
Tre uomini e una gamba (1997)	http://www.imdb.com/title/tt0135007/	7.4	3616	100	1997																																							
Venus Senki (1989)	http://www.imdb.com/title/tt0135037/	6.9	770	102	1989																																							
Bang Boom Bang - Ein todsicheres Ding (1999)	http://www.imdb.com/title/tt0135790/	7.7	5678	110	1999																																							
Fuzzy außer Rand und Band (1940)	http://www.imdb.com/title/tt0135805/	6.4	32	57	1940																																							
English Babu Desi Mem - Der Junge aus England und das Indische Mädchen (1996)	http://www.imdb.com/title/tt0136153/	4.7	1200	170	1996																																							
Koyla (1997)	http://www.imdb.com/title/tt0136352/	6.2	4097	166	1997																																							
Press Your Luck (TV Series 1983–1986)	http://www.imdb.com/title/tt0136655/	7.5	244	30	1986																																							
Quack Pack - Onkel D. und die Boys (TV Series 1996–1997)	http://www.imdb.com/title/tt0136658/	7	1944	30	1996																																							
Maya (1993)	http://www.imdb.com/title/tt0137100/	5.8	1152	130	1993																																							
Hyakujû-ô Goraion (TV Series 1981– )	http://www.imdb.com/title/tt0137287/	7.7	60	0	1981																																							
Kikô Kantai dairugger XV (TV Series 1982– )	http://www.imdb.com/title/tt0137288/	2.8	25	25	1982																																							
Das Testament des Grafen von Monte Christo (1954)	http://www.imdb.com/title/tt0137437/	6.2	25	0	1954																																							
Verlockende Falle (1999)	http://www.imdb.com/title/tt0137494/	6.2	73111	113	1999																																							
Santa and the Ice Cream Bunny (1972)	http://www.imdb.com/title/tt0138074/	1.3	666	96	1972																																							
Die Killerhand (1999)	http://www.imdb.com/title/tt0138510/	6.2	29990	92	1999																																							
Kurt & Courtney (1998)	http://www.imdb.com/title/tt0138563/	6.2	4197	95	1998																																							
X-Factor (TV Series 1997–2002)	http://www.imdb.com/title/tt0138956/	8.1	2429	60	1997																																							
Hercules (TV Series 1998–1999)	http://www.imdb.com/title/tt0138967/	6.6	6783	30	1998																																							
Die ewige Eva (1941)	http://www.imdb.com/title/tt0033766/	7.8	745	90	1941																																							
Inferno (1999)	http://www.imdb.com/title/tt0139151/	5	6053	95	1999																																							
Go! Das Leben beginnt erst um 3.00 Uhr morgens (1999)	http://www.imdb.com/title/tt0139239/	7.3	54648	102	1999																																							
Lake Placid (1999)	http://www.imdb.com/title/tt0139414/	5.6	35274	82	1999																																							
Besuch am Meer (1997)	http://www.imdb.com/title/tt0139564/	6.9	1510	52	1997																																							
Ein wahres Verbrechen (1999)	http://www.imdb.com/title/tt0139668/	6.5	21417	127	1999																																							
Ultima noapte de dragoste (1979)	http://www.imdb.com/title/tt0139680/	7.4	362	110	1979																																							
Wilhelm Cuceritorul (1982)	http://www.imdb.com/title/tt0139739/	7.1	85	180	1982																																							
Top of the Pops (TV Series 1964–2012)	http://www.imdb.com/title/tt0139803/	7	301	30	2012																																							
The Thirteenth Floor (1999)	http://www.imdb.com/title/tt0139809/	7	40589	100	1999																																							
A Compadecida (1969)	http://www.imdb.com/title/tt0139945/	7.1	18	92	1969																																							
Air Bud: Golden Receiver (1998)	http://www.imdb.com/title/tt0140796/	4.3	3612	90	1998																																							
Any Bonds Today? (1942)	http://www.imdb.com/title/tt0140812/	5.9	202	3	1942																																							
Palwolui Christmas (1998)	http://www.imdb.com/title/tt0140825/	7.8	2406	97	1998																																							
Central Station (1998)	http://www.imdb.com/title/tt0140888/	8	25601	108	1998																																							
Auf die stürmische Art (1999)	http://www.imdb.com/title/tt0141098/	5.3	22877	105	1999																																							
Jack Frost - Der coolste Dad der Welt! (1998)	http://www.imdb.com/title/tt0141109/	5.1	19212	101	1998																																							
Inspektor Gadget (1999)	http://www.imdb.com/title/tt0141369/	4.1	30306	78	1999																																							
Der Golem\	der golem wie er in die welt kam	http://www.imdb.com/title/tt0011237/	7.3	66.28333333	5460																																				0			
Wild Man Blues (1997)	http://www.imdb.com/title/tt0141986/	7	1727	105	1997																																							
Teletubbies (TV Series 1997–2001)	http://www.imdb.com/title/tt0142055/	3.2	3291	28	1997																																							
Afro Promo (1997)	http://www.imdb.com/title/tt0142068/	3.5	10	0	1997																																							
Corruptor - Im Zeichen der Korruption (1999)	http://www.imdb.com/title/tt0142192/	6	13823	110	1999																																							
Resurrection - Die Auferstehung (1999)	http://www.imdb.com/title/tt0142804/	6.1	6568	103	1999																																							
Batman & Mr. Freeze: Eiszeit (Video 1998)	http://www.imdb.com/title/tt0143127/	7.2	5930	70	1998																																							
Playboy Celebrity Centerfold: Jessica Hahn (Video 1992)	http://www.imdb.com/title/tt0143799/	5.8	42	53	1992																																							
Xiao Wu (1997)	http://www.imdb.com/title/tt0144020/	7.5	984	108	1997																																							
Chucky und seine Braut (1998)	http://www.imdb.com/title/tt0144120/	5.3	32924	89	1998																																							
Ich liebe Dick (1999)	http://www.imdb.com/title/tt0144168/	6.2	14630	94	1999																																							
Familie Klumps und der verrückte Professor (2000)	http://www.imdb.com/title/tt0144528/	4.3	33627	106	2000																																							
Carrie 2 - Die Rache (1999)	http://www.imdb.com/title/tt0144814/	4.5	11604	104	1999																																							
Highlander: Endgame (2000)	http://www.imdb.com/title/tt0144964/	4.5	13932	87	2000																																							
Sunshine - Ein Hauch von Sonnenschein (1999)	http://www.imdb.com/title/tt0145503/	7.5	10052	181	1999																																							
Tangents (1994)	http://www.imdb.com/title/tt0145529/	2.3	2274	89	1994																																							
Stigmata (1999)	http://www.imdb.com/title/tt0145531/	6.2	48481	103	1999																																							
Two Hands (1999)	http://www.imdb.com/title/tt0145547/	7.2	7107	103	1999																																							
Popeye the Sailor (TV Series 1960–2014)	http://www.imdb.com/title/tt0145628/	7.2	3011	30	2014																																							
Austin Powers - Spion in geheimer Missionarsstellung (1999)	http://www.imdb.com/title/tt0145660/	6.6	151211	95	1999																																							
Hellé (1972)	http://www.imdb.com/title/tt0145816/	7.6	58	95	1972																																							
Babylon 5: Der Fluß der Seelen (TV Movie 1998)	http://www.imdb.com/title/tt0146247/	6.5	2618	94	1998																																							
Lara Croft: Tomb Raider (2001)	http://www.imdb.com/title/tt0146316/	5.7	126134	100	2001																																							
Düstere Legenden (1998)	http://www.imdb.com/title/tt0146336/	5.4	41260	99	1998																																							
Aladdin and the Wonderful Lamp (1934)	http://www.imdb.com/title/tt0146414/	6.1	85	8	1934																																							
Babylon 5: Waffenbrüder (TV Movie 1999)	http://www.imdb.com/title/tt0146455/	7.1	3360	94	1999																																							
High Fidelity (2000)	http://www.imdb.com/title/tt0146882/	7.6	121319	113	2000																																							
Die Stimme ihres Lebens (1998)	http://www.imdb.com/title/tt0147004/	7	12651	97	1998																																							
Never Give a Sucker an Even Break (1941)	http://www.imdb.com/title/tt0033945/	7.5	1412	71	1941																																							
Batman of the Future (TV Series 1999–2001)	http://www.imdb.com/title/tt0147746/	8.1	12436	23	1999																																							
10 Dinge\	dinge die ich an dir hasse	http://www.imdb.com/title/tt0147800/	7.2	2837.783333	5820																																				0			
Der Herzensbrecher (1983)	http://www.imdb.com/title/tt0147920/	4	49	100	1983																																							
Steve McQueen: The King of Cool (TV Movie 1998)	http://www.imdb.com/title/tt0149143/	7.7	82	0	1998																																							
Still Crazy (1998)	http://www.imdb.com/title/tt0149151/	7.1	5796	95	1998																																							
Die Schwanenprinzessin und das verzauberte Königreich (1998)	http://www.imdb.com/title/tt0149215/	5.5	922	71	1998																																							
Deep Blue Sea (1999)	http://www.imdb.com/title/tt0149261/	5.7	82992	105	1999																																							
Tri palme za dve bitange i ribicu (1998)	http://www.imdb.com/title/tt0149291/	7.5	1376	103	1998																																							
Great Performances: Dance in America (TV Series 1976– )	http://www.imdb.com/title/tt0149439/	7	23	0	1976																																							
Akkorde der Liebe (1941)	http://www.imdb.com/title/tt0034012/	7.2	3717	119	1941																																							
Futurama (TV Series 1999– )	http://www.imdb.com/title/tt0149460/	8.7	100293	22	1999																																							
Aashiqui (1990)	http://www.imdb.com/title/tt0149573/	6.2	882	152	1990																																							
All die schönen Pferde - All the Pretty Horses (2000)	http://www.imdb.com/title/tt0149624/	5.8	10262	116	2000																																							
Destination Magoo (1954)	http://www.imdb.com/title/tt0150308/	6.6	24	0	1954																																							
Doppelmord (1999)	http://www.imdb.com/title/tt0150377/	6.3	48472	105	1999																																							
Raus aus Åmål (1998)	http://www.imdb.com/title/tt0150662/	7.7	37908	89	1998																																							
The Godfather Trilogy: 1901-1980 (Video 1992)	http://www.imdb.com/title/tt0150742/	9	11215	583	1992																																							
The Great Gay Road (1931)	http://www.imdb.com/title/tt0150781/			88	1931																																							
Loose in a Caboose (1946)	http://www.imdb.com/title/tt0151388/	5.7	19	0	1946																																							
The Metro-Goldwyn-Mayer Story (1951)	http://www.imdb.com/title/tt0151547/	6.9	51	60	1951																																							
Der Seewolf (1941)	http://www.imdb.com/title/tt0034162/	7.6	1975	100	1941																																							
El milagro de P. Tinto (1998)	http://www.imdb.com/title/tt0151572/	7.3	2171	106	1998																																							
Mein Name ist Joe (1998)	http://www.imdb.com/title/tt0151691/	7.5	5317	105	1998																																							
Ungeküsst (1999)	http://www.imdb.com/title/tt0151738/	6	57044	107	1999																																							
Ram Teri Ganga Maili (1985)	http://www.imdb.com/title/tt0152139/	6.8	544	178	1985																																							
Sissy Sheriff (1967)	http://www.imdb.com/title/tt0152456/	5.6	20	6	1967																																							
Taal (1999)	http://www.imdb.com/title/tt0152836/	6.8	2994	179	1999																																							
Taxi (1998)	http://www.imdb.com/title/tt0152930/	6.9	52081	86	1998																																							
Wirey Spindell (2000)	http://www.imdb.com/title/tt0153866/	4.5	384	101	2000																																							
ABC News Nightline (TV Series 1980– )	http://www.imdb.com/title/tt0154053/	6.3	166	30	1980																																							
CatDog (TV Series 1998–2005)	http://www.imdb.com/title/tt0154061/	6.6	8748	0	1998																																							
Awwal Number (1990)	http://www.imdb.com/title/tt0154183/	5.5	603	0	1990																																							
Idioten (1998)	http://www.imdb.com/title/tt0154421/	6.9	19533	117	1998																																							
8 ½ Women (1999)	http://www.imdb.com/title/tt0154443/	5.8	3045	118	1999																																							
Der Schatten des dünnen Mannes (1941)	http://www.imdb.com/title/tt0034172/	7.3	3142	97	1941																																							
Bugs Bunny's Thanksgiving Diet (TV Short 1979)	http://www.imdb.com/title/tt0155570/	6.8	51	30	1979																																							
Eine wüste Bescherung (1998)	http://www.imdb.com/title/tt0155753/	5.3	5290	86	1998																																							
Der zuckersüße Tod (1999)	http://www.imdb.com/title/tt0155776/	5.3	15028	78	1999																																							
Wishmaster 2 - Das Böse stirbt nie (Video 1999)	http://www.imdb.com/title/tt0156182/	5.2	4820	96	1999																																							
Der ewige Jude (1940)	http://www.imdb.com/title/tt0156524/	4.7	1371	62	1940																																							
Kabzaa (1988)	http://www.imdb.com/title/tt0156663/	6.4	101	0	1988																																							
Kamen Raidâ bui surî (TV Series 1973– )	http://www.imdb.com/title/tt0156675/	6.4	44	30	1973																																							
Neighbors (1920)	http://www.imdb.com/title/tt0011508/	7.7	1808	18	1920																																							
Abrechnung in Shanghai (1941)	http://www.imdb.com/title/tt0034175/	6.8	1757	95	1941																																							
Die letzte Nacht (1998)	http://www.imdb.com/title/tt0156729/	7.3	7492	95	1998																																							
The Suburbans - The Beat Goes On (1999)	http://www.imdb.com/title/tt0157075/	4.3	1843	81	1999																																							
Die Kinder von Beirut (1998)	http://www.imdb.com/title/tt0157183/	7.7	1870	105	1998																																							
Will & Grace (TV Series 1998–2006)	http://www.imdb.com/title/tt0157246/	7.2	29938	23	1998																																							
2002 - Durchgeknallt im All (2000)	http://www.imdb.com/title/tt0157262/	3.2	8408	99	2000																																							
Verfluchtes Land (1941)	http://www.imdb.com/title/tt0034182/	7	1006	98	1941																																							
Sweet and Lowdown (1999)	http://www.imdb.com/title/tt0158371/	7.3	23552	95	1999																																							
Charmed - Zauberhafte Hexen (TV Series 1998–2006)	http://www.imdb.com/title/tt0158552/	7	41633	42	1998																																							
The American Film Institute Presents a Salute to William Wyler (1976)	http://www.imdb.com/title/tt0158910/	7.4	111	120	1976																																							
Behind the Music (TV Series 1997– )	http://www.imdb.com/title/tt0159156/	7.4	379	0	1997																																							
Sex and the City (TV Series 1998–2004)	http://www.imdb.com/title/tt0159206/	6.9	61604	30	1998																																							
Kidô senshi Gandamu (1981)	http://www.imdb.com/title/tt0159509/	7.5	605	137	1981																																							
Kidô senshi Gandamu II: Ai senshihen (1981)	http://www.imdb.com/title/tt0159510/	7.4	434	139	1981																																							
Kidô senshi Gandamu III: Meguriai sorahen (1982)	http://www.imdb.com/title/tt0159511/	7.7	469	144	1982																																							
Antiques Roadshow (TV Series 1997– )	http://www.imdb.com/title/tt0159847/	7.4	504	0	1997																																							
Sullivan's Travels (1941)	http://www.imdb.com/title/tt0034240/	8.2	14709	90	1941																																							
Great Performances (TV Series 1971– )	http://www.imdb.com/title/tt0159876/	7.7	344	132	1971																																							
Jeopardy! (TV Series 1984– )	http://www.imdb.com/title/tt0159881/	8.4	2656	30	1984																																							
Mahô no purinsesu Minkî Momo (TV Series 1982–1983)	http://www.imdb.com/title/tt0159890/	7.2	35	25	1983																																							
The Art of War (2000)	http://www.imdb.com/title/tt0160009/	5.7	23127	117	2000																																							
D-Tox - Im Auge der Angst (2002)	http://www.imdb.com/title/tt0160184/	5.2	17069	96	2002																																							
A Dog of Flanders (1999)	http://www.imdb.com/title/tt0160216/	6.3	711	100	1999																																							
First Wave - Die Prophezeiung (TV Series 1998–2001)	http://www.imdb.com/title/tt0160277/	7.2	2306	43	1998																																							
Into the Breach: 'Saving Private Ryan' (Video 1998)	http://www.imdb.com/title/tt0160410/	6.8	294	25	1998																																							
Ein ganz gewöhnlicher Dieb (2000)	http://www.imdb.com/title/tt0160611/	6.4	9937	93	2000																																							
Tiefe der Sehnsucht (2000)	http://www.imdb.com/title/tt0160644/	5.5	2477	105	2000																																							
Eine wie keine (1999)	http://www.imdb.com/title/tt0160862/	5.8	54208	95	1999																																							
Schlimmer geht's immer! (2001)	http://www.imdb.com/title/tt0161083/	5.4	10795	94	2001																																							
Tarzans geheimer Schatz (1941)	http://www.imdb.com/title/tt0034266/	7	2054	81	1941																																							
Happy\	happy texas	http://www.imdb.com/title/tt0162360/	6.3	137.7666667	5880																																				0			
Mr. & Mrs. Khiladi (1997)	http://www.imdb.com/title/tt0162480/	6	1040	0	1997																																							
Trick (1999)	http://www.imdb.com/title/tt0162710/	7.2	5928	89	1999																																							
Der Kaiser und sein Attentäter (1998)	http://www.imdb.com/title/tt0162866/	7.3	4927	162	1998																																							
Get Real - Von Mann zu Mann (1998)	http://www.imdb.com/title/tt0162973/	7.8	8982	108	1998																																							
Ehekomödie (1941)	http://www.imdb.com/title/tt0034274/	6.9	1350	84	1941																																							
Jurassic Park III (2001)	http://www.imdb.com/title/tt0163025/	5.9	154092	92	2001																																							
Die Braut\	die braut die sich nicht traut	http://www.imdb.com/title/tt0163187/	5.4	996.3166667	6960																																				0			
The Secret Service (TV Series 1969)	http://www.imdb.com/title/tt0163491/	7.3	51	30	1969																																							
Whose Line Is It Anyway? (TV Series 1998–2013)	http://www.imdb.com/title/tt0163507/	8.8	21641	30	1998																																							
Der Chill Faktor (1999)	http://www.imdb.com/title/tt0163579/	5.2	7891	102	1999																																							
All Saints (TV Series 1998– )	http://www.imdb.com/title/tt0163924/	7.1	670	60	1998																																							
Martial Law - Der Karate-Cop (TV Series 1998–2000)	http://www.imdb.com/title/tt0163949/	7.1	1358	45	1998																																							
Sein letztes Kommando (1941)	http://www.imdb.com/title/tt0034277/	7.3	3649	140	1941																																							
Hollow Man - Unsichtbare Gefahr (2000)	http://www.imdb.com/title/tt0164052/	5.7	88613	112	2000																																							
Der Anschlag (2002)	http://www.imdb.com/title/tt0164184/	6.4	74676	124	2002																																							
Duplicate (1998)	http://www.imdb.com/title/tt0164550/	5.4	3510	164	1998																																							
Vidocq (2001)	http://www.imdb.com/title/tt0164961/	6.5	15947	98	2001																																							
Tillie the Toiler (1941)	http://www.imdb.com/title/tt0034294/			67	1941																																							
Alice im Wunderland (TV Movie 1999)	http://www.imdb.com/title/tt0164993/	6.2	5536	150	1999																																							
Kenka karate kyokushinken (1977)	http://www.imdb.com/title/tt0165348/	6.7	284	85	1977																																							
Highway (2002)	http://www.imdb.com/title/tt0165361/	6.3	4402	97	2002																																							
Brimstone (TV Series 1998–1999)	http://www.imdb.com/title/tt0165564/	8.2	1161	60	1998																																							
King of Queens (TV Series 1998–2007)	http://www.imdb.com/title/tt0165581/	7.5	47139	22	1998																																							
Die Wilden 70er (TV Series 1998–2006)	http://www.imdb.com/title/tt0165598/	8.2	87732	24	1998																																							
Detroit Rock City (1999)	http://www.imdb.com/title/tt0165710/	6.8	27539	95	1999																																							
Tom\	tom dick und harry	http://www.imdb.com/title/tt0034299/	6.7	11.16666667	5220																																				0			
Interstate 60 (2002)	http://www.imdb.com/title/tt0165832/	7.7	19711	116	2002																																							
The Limey (1999)	http://www.imdb.com/title/tt0165854/	7.1	21823	89	1999																																							
Das sonderbare Liebesleben der Erdlinge (1999)	http://www.imdb.com/title/tt0165874/	6.4	5162	88	1999																																							
Sports Night (TV Series 1998–2000)	http://www.imdb.com/title/tt0165961/	8.5	4651	30	1998																																							
The Thorn (1971)	http://www.imdb.com/title/tt0165981/	6.5	43	93	1971																																							
One Week (1920)	http://www.imdb.com/title/tt0011541/	8.2	3574	25	1920																																							
Weekend for Three (1941)	http://www.imdb.com/title/tt0034378/	6.1	92	65	1941																																							
The House That Shadows Built (1931)	http://www.imdb.com/title/tt0166220/	7.3	36	55	1931																																							
Monkeybone (2001)	http://www.imdb.com/title/tt0166276/	4.7	12611	93	2001																																							
No se lo digas a nadie (1998)	http://www.imdb.com/title/tt0166287/	7.1	1103	120	1998																																							
Lang lebe Ned Devine! (1998)	http://www.imdb.com/title/tt0166396/	7.4	19071	91	1998																																							
Anna und der König (1999)	http://www.imdb.com/title/tt0166485/	6.7	27566	148	1999																																							
Der Wolfsmensch (1941)	http://www.imdb.com/title/tt0034398/	7.4	12731	70	1941																																							
Charlie - Eine himmlische Weihnachtsgeschichte (Video 1998)	http://www.imdb.com/title/tt0166960/	3.7	714	73	1998																																							
Belles zauberhafte Welt (Video 1998)	http://www.imdb.com/title/tt0167038/	5.4	940	92	1998																																							
Der beste Vater der Welt (1998)	http://www.imdb.com/title/tt0167049/	5	3068	92	1998																																							
Progeny (1998)	http://www.imdb.com/title/tt0167350/	4.7	973	98	1998																																							
Superstar - Trau' dich zu träumen (1999)	http://www.imdb.com/title/tt0167427/	4.9	12938	81	1999																																							
Thunderbirds (2004)	http://www.imdb.com/title/tt0167456/	4.2	9616	95	2004																																							
Cousin Skeeter (TV Series 1998–2001)	http://www.imdb.com/title/tt0167567/	7.1	657	30	1998																																							
Expedition der Stachelbeeren (TV Series 1998–2004)	http://www.imdb.com/title/tt0167743/	6.8	6221	30	1998																																							
Alice im Spiegelland (TV Movie 1998)	http://www.imdb.com/title/tt0167758/	5.8	981	83	1998																																							
Die Silicon Valley Story (TV Movie 1999)	http://www.imdb.com/title/tt0168122/	7.2	16834	95	1999																																							
Poketto Monsutâ (TV Series 1997–2002)	http://www.imdb.com/title/tt0168366/	6.9	6233	22	1997																																							
The Roseanne Show (TV Series 1997–2000)	http://www.imdb.com/title/tt0168372/	4	119	60	1997																																							
You'll Never Get Rich (1941)	http://www.imdb.com/title/tt0034409/	6.9	1294	88	1941																																							
The Secret Diary of Desmond Pfeiffer (TV Series 1998– )	http://www.imdb.com/title/tt0168373/	4.1	73	30	1998																																							
Clark Gable: Tall\	clark gable tall dark and handsome	http://www.imdb.com/title/tt0168590/	7.1	1.033333333																																					0			
Antwone Fisher (2002)	http://www.imdb.com/title/tt0168786/	7.3	22475	120	2002																																							
Erdferkel Arthur und seine Freunde (TV Series 1996– )	http://www.imdb.com/title/tt0169414/	7.4	6427	30	1996																																							
Inside the Actors Studio (TV Series 1994– )	http://www.imdb.com/title/tt0169455/	8.8	3450	65	1994																																							
Mädchen im Rampenlicht (1941)	http://www.imdb.com/title/tt0034415/	6.8	1536	132	1941																																							
Shin seiki Evangelion Gekijô-ban: Shito shinsei (1997)	http://www.imdb.com/title/tt0169880/	7.6	5593	101	1997																																							
Winnie Puuh und I-Aahs Geburtstag (1983)	http://www.imdb.com/title/tt0170811/	7.1	819	25	1983																																							
Blackstar (TV Series 1981–1982)	http://www.imdb.com/title/tt0170881/	7	292	30	1982																																							
Il conte di Montecristo (TV Mini-Series 1966)	http://www.imdb.com/title/tt0170898/	7.9	22	480	1966																																							
Hamlet (2000)	http://www.imdb.com/title/tt0171359/	6	7294	112	2000																																							
Babes on Broadway (1941)	http://www.imdb.com/title/tt0034485/	6.8	797	118	1941																																							
Nurse Betty - Gefährliche Träume (2000)	http://www.imdb.com/title/tt0171580/	6.3	28188	110	2000																																							
Timmy und das Geheimnis von Nimh (Video 1998)	http://www.imdb.com/title/tt0171725/	3.4	1023	66	1998																																							
Die neue Addams Familie (TV Series 1998–1999)	http://www.imdb.com/title/tt0172031/	6.4	753	30	1998																																							
Chaahat (1996)	http://www.imdb.com/title/tt0172234/	5.1	1354	0	1996																																							
Daulat Ki Jung (1992)	http://www.imdb.com/title/tt0172300/	6	353	0	1992																																							
Die Geschichte der Dorothy Dandridge (TV Movie 1999)	http://www.imdb.com/title/tt0172348/	7	2317	111	1999																																							
Das Ende einer Affäre (1999)	http://www.imdb.com/title/tt0172396/	7.2	15401	102	1999																																							
Guddu - Eine Liebe mit Hindernissen (1995)	http://www.imdb.com/title/tt0172519/	4.3	1250	0	1995																																							
Izzat Ki Roti (1993)	http://www.imdb.com/title/tt0172617/	5.5	37	0	1993																																							
Hochzeit auf Indisch (1998)	http://www.imdb.com/title/tt0172684/	7.9	20445	177	1998																																							
Major Saab (1998)	http://www.imdb.com/title/tt0172761/	5.1	1213	165	1998																																							
Raju Ban Gaya Gentleman (1992)	http://www.imdb.com/title/tt0173102/	7	3613	0	1992																																							
Schlacht um Midway (1942)	http://www.imdb.com/title/tt0034498/	6.6	514	18	1942																																							
Tum Mere Ho (1990)	http://www.imdb.com/title/tt0173369/	5.6	302	129	1990																																							
S.P.Q.R. (TV Series 1998– )	http://www.imdb.com/title/tt0173596/	6	23	90	1998																																							
Document of the Dead (1985)	http://www.imdb.com/title/tt0173771/	6.7	471	91	1985																																							
Midnight Hard (1971)	http://www.imdb.com/title/tt0174022/			0	1971																																							
Pentru patrie (1977)	http://www.imdb.com/title/tt0174111/	7.4	140	192	1977																																							
Der Rächer aus dem Sarg (1968)	http://www.imdb.com/title/tt0174227/	5.9	140	0	1968																																							
Svitati (1999)	http://www.imdb.com/title/tt0174255/	3.5	674	85	1999																																							
Whipped - Vernascht (2000)	http://www.imdb.com/title/tt0174336/	4.4	3552	82	2000																																							
The Big Street (1942)	http://www.imdb.com/title/tt0034514/	6.4	759	88	1942																																							
Becker (TV Series 1998–2004)	http://www.imdb.com/title/tt0174378/	7.3	8137	30	1998																																							
Aldrich Ames: Traitor Within (TV Movie 1998)	http://www.imdb.com/title/tt0174454/	6.4	243	100	1998																																							
Es begann im September (2000)	http://www.imdb.com/title/tt0174480/	5.4	17387	103	2000																																							
Gorugo 13 (1973)	http://www.imdb.com/title/tt0174699/	6.7	102	104	1973																																							
The Powerpuff Girls (TV Series 1998–2005)	http://www.imdb.com/title/tt0175058/	7.1	14536	30	1998																																							
Providence (1991)	http://www.imdb.com/title/tt0175080/	6.3	93	0	1991																																							
Scary Movie (2000)	http://www.imdb.com/title/tt0175142/	6.2	152224	88	2000																																							
Helden der Lüfte (1942)	http://www.imdb.com/title/tt0034578/	6.5	843	114	1942																																							
ITV Play of the Week The Night of the Big Heat (TV Episode 1960)	http://www.imdb.com/title/tt0175960/			90	1960																																							
Patthar Ke Sanam (1967)	http://www.imdb.com/title/tt0176012/	7.1	68	136	1967																																							
Tempo di viaggio (TV Movie 1983)	http://www.imdb.com/title/tt0176227/	7.3	648	62	1983																																							
American Playhouse (TV Series 1981– )	http://www.imdb.com/title/tt0176357/	7.4	95	0	1981																																							
Pokémon (TV Series 1998– )	http://www.imdb.com/title/tt0176385/	7.3	15936	30	1998																																							
Challenge the Wilderness (1951)	http://www.imdb.com/title/tt0176598/	5.9	80	11	1951																																							
Hollywood Aliens & Monsters (TV Movie 1997)	http://www.imdb.com/title/tt0176820/	6	103	98	1997																																							
Mit aller Härte (2000)	http://www.imdb.com/title/tt0177068/	5.3	538	104	2000																																							
Super Mario Bros. (Video Game 1985)	http://www.imdb.com/title/tt0177266/	9	2160	0	1985																																							
Godzilla: The Series (TV Series 1998–2000)	http://www.imdb.com/title/tt0177443/	6.9	1037	30	1998																																							
Dickson Experimental Sound Film (1894)	http://www.imdb.com/title/tt0177707/	6.8	965	0.366666667	1894																																							
Providence (TV Series 1999–2002)	http://www.imdb.com/title/tt0177991/	6.8	1156	60	1999																																							
Has Anybody Here Seen Canada? A History of Canadian Movies 1939-1953 (TV Movie 1979)	http://www.imdb.com/title/tt0178556/	6	42	85	1979																																							
Mansfield Park (1999)	http://www.imdb.com/title/tt0178737/	7.1	11988	112	1999																																							
Katzenmenschen (1942)	http://www.imdb.com/title/tt0034587/	7.5	10129	73	1942																																							
Weil ich ein Mädchen bin (1999)	http://www.imdb.com/title/tt0179116/	6.5	17035	85	1999																																							
Histoire(s) du cinéma: Fatale beauté (Video 1997)	http://www.imdb.com/title/tt0179212/	7.4	474	28	1997																																							
Histoire(s) du cinéma: La monnaie de l'absolu (Video 1998)	http://www.imdb.com/title/tt0179213/	7.4	434	27	1998																																							
South of Heaven\	south of heaven west of hell	http://www.imdb.com/title/tt0179473/	4.1	18.18333333	6240																																				1			
Tim und Struppi (TV Series 1991–1992)	http://www.imdb.com/title/tt0179552/	8.3	9556	30	1991																																							
Double Dare (TV Series 1976–1977)	http://www.imdb.com/title/tt0179566/	6.8	45	30	1977																																							
I Aliki sto Naftiko (1961)	http://www.imdb.com/title/tt0179634/	6.3	625	90	1961																																							
The Corpse Vanishes (1942)	http://www.imdb.com/title/tt0034613/	4.2	1812	64	1942																																							
L'an 01 (1973)	http://www.imdb.com/title/tt0179641/	5.6	271	90	1973																																							
Macskafogó (1986)	http://www.imdb.com/title/tt0179955/	8.3	5800	96	1986																																							
